     Antarctic_slope            Shelf_press             SO_press_down_mod
   1.2571754077567956e-01   4.2958218111693113e+03   4.2935784118841511e+03
   1.2563015870979308e-01   4.2978824726239782e+03   4.2956379880409622e+03
   1.2554277664390659e-01   4.2999431524963320e+03   4.2976975825976342e+03
   1.2545539457802010e-01   4.3020038507856989e+03   4.2997571955534986e+03
   1.2536801251213364e-01   4.3040645674914076e+03   4.3018168269078815e+03
   1.2528063044624715e-01   4.3061253026127833e+03   4.3038764766601107e+03
   1.2519324838036067e-01   4.3081860561491521e+03   4.3059361448095133e+03
   1.2510586631447418e-01   4.3102468280998419e+03   4.3079958313554171e+03
   1.2501848424858769e-01   4.3123076184641786e+03   4.3100555362971518e+03
   1.2493110218270120e-01   4.3143684272414885e+03   4.3121152596340416e+03
   1.2484372011681472e-01   4.3164292544311002e+03   4.3141750013654182e+03
   1.2475633805092823e-01   4.3184901000323380e+03   4.3162347614906075e+03
   1.2466895598504177e-01   4.3205509640445298e+03   4.3182945400089357e+03
   1.2458157391915528e-01   4.3226118464670026e+03   4.3203543369197332e+03
   1.2449419185326879e-01   4.3246727472990815e+03   4.3224141522223263e+03
   1.2440680978738231e-01   4.3267336665400971e+03   4.3244739859160427e+03
   1.2431942772149582e-01   4.3287946041893720e+03   4.3265338380002122e+03
   1.2423204565560933e-01   4.3308555602462338e+03   4.3285937084741590e+03
   1.2414466358972286e-01   4.3329165347100106e+03   4.3306535973372138e+03
   1.2405728152383637e-01   4.3349775275800266e+03   4.3327135045887026e+03
   1.2396989945794988e-01   4.3370385388556124e+03   4.3347734302279550e+03
   1.2404422276276614e-01   4.3390995685360913e+03   4.3368333742542964e+03
   1.2411854606758238e-01   4.3411606166207912e+03   4.3388933366670562e+03
   1.2419286937239864e-01   4.3432216831090391e+03   4.3409533174655626e+03
   1.2426719267721489e-01   4.3452827680001610e+03   4.3430133166491414e+03
   1.2434151598203115e-01   4.3473438712934858e+03   4.3450733342171234e+03
   1.2441583928684739e-01   4.3494049929883377e+03   4.3471333701688327e+03
   1.2449016259166365e-01   4.3514661330840445e+03   4.3491934245036009e+03
   1.2456448589647989e-01   4.3535272915799324e+03   4.3512534972207532e+03
   1.2463880920129614e-01   4.3555884684753282e+03   4.3533135883196173e+03
   1.2471313250611239e-01   4.3576496637695600e+03   4.3553736977995241e+03
   1.2478745581092865e-01   4.3597108774619528e+03   4.3574338256597975e+03
   1.2486177911574489e-01   4.3617721095518355e+03   4.3594939718997657e+03
   1.2493610242056115e-01   4.3638333600385331e+03   4.3615541365187601e+03
   1.2501042572537741e-01   4.3658946289213727e+03   4.3636143195161067e+03
   1.2508474903019365e-01   4.3679559161996804e+03   4.3656745208911307e+03
   1.2515907233500989e-01   4.3700172218727857e+03   4.3677347406431645e+03
   1.2523339563982616e-01   4.3720785459400122e+03   4.3697949787715334e+03
   1.2530771894464240e-01   4.3741398884006885e+03   4.3718552352755651e+03
   1.2538204224945865e-01   4.3762012492541407e+03   4.3739155101545866e+03
   1.2545636555427492e-01   4.3782626284996959e+03   4.3759758034079287e+03
   1.2553068885909119e-01   4.3803240261366809e+03   4.3780361150349154e+03
   1.2560501216390743e-01   4.3823854421644219e+03   4.3800964450348783e+03
   1.2567933546872367e-01   4.3844468765822476e+03   4.3821567934071454e+03
   1.2575365877353992e-01   4.3865083293894832e+03   4.3842171601510399e+03
   1.2582798207835616e-01   4.3885698005854547e+03   4.3862775452658934e+03
   1.2590230538317243e-01   4.3906312901694919e+03   4.3883379487510329e+03
   1.2597662868798867e-01   4.3926927981409181e+03   4.3903983706057888e+03
   1.2605095199280492e-01   4.3947543244990638e+03   4.3924588108294838e+03
   1.2612527529762119e-01   4.3968158692432517e+03   4.3945192694214493e+03
   1.2619959860243740e-01   4.3988774323728112e+03   4.3965797463810131e+03
   1.2627392190725367e-01   4.4009390138870704e+03   4.3986402417075024e+03
   1.2634824521206994e-01   4.4030006137853534e+03   4.4007007554002448e+03
   1.2642256851688616e-01   4.4050622320669891e+03   4.4027612874585702e+03
   1.2649689182170243e-01   4.4071238687313025e+03   4.4048218378818028e+03
   1.2657121512651870e-01   4.4091855237776217e+03   4.4068824066692732e+03
   1.2664553843133491e-01   4.4112471972052726e+03   4.4089429938203093e+03
   1.2671986173615118e-01   4.4133088890135859e+03   4.4110035993342390e+03
   1.2679418504096743e-01   4.4153705992018822e+03   4.4130642232103883e+03
   1.2686850834578370e-01   4.4174323277694930e+03   4.4151248654480878e+03
   1.2694283165059994e-01   4.4194940747157434e+03   4.4171855260466655e+03
   1.2701715495541618e-01   4.4215558400399614e+03   4.4192462050054464e+03
   1.2709147826023245e-01   4.4236176237414720e+03   4.4213069023237585e+03
   1.2716580156504870e-01   4.4256794258196032e+03   4.4233676180009343e+03
   1.2724012486986494e-01   4.4277412462736829e+03   4.4254283520362969e+03
   1.2731444817468121e-01   4.4298030851030380e+03   4.4274891044291780e+03
   1.2738877147949745e-01   4.4318649423069928e+03   4.4295498751789028e+03
   1.2746309478431370e-01   4.4339268178848770e+03   4.4316106642848008e+03
   1.2753741808912997e-01   4.4359887118360166e+03   4.4336714717461982e+03
   1.2761174139394621e-01   4.4380506241597368e+03   4.4357322975624256e+03
   1.2768606469876245e-01   4.4401125548553673e+03   4.4377931417328091e+03
   1.2787340496946106e-01   4.4421745039222342e+03   4.4398540042566774e+03
   1.2806074524015967e-01   4.4442364713596635e+03   4.4419148851333584e+03
   1.2824808551085828e-01   4.4462984571669840e+03   4.4439757843621801e+03
   1.2843542578155692e-01   4.4483604613435209e+03   4.4460367019424702e+03
   1.2862276605225553e-01   4.4504224838886012e+03   4.4480976378735568e+03
   1.2881010632295414e-01   4.4524845248015527e+03   4.4501585921547685e+03
   1.2899744659365275e-01   4.4545465840817014e+03   4.4522195647854323e+03
   1.2918478686435136e-01   4.4566086617283763e+03   4.4542805557648771e+03
   1.2937212713504997e-01   4.4586707577409024e+03   4.4563415650924317e+03
   1.2955946740574859e-01   4.4607328721186086e+03   4.4584025927674220e+03
   1.2974680767644722e-01   4.4627950048608200e+03   4.4604636387891778e+03
   1.2993414794714581e-01   4.4648571559668635e+03   4.4625247031570261e+03
   1.3012148821784442e-01   4.4669193254360671e+03   4.4645857858702957e+03
   1.3030882848854303e-01   4.4689815132677568e+03   4.4666468869283126e+03
   1.3049616875924167e-01   4.4710437194612605e+03   4.4687080063304084e+03
   1.3068350902994025e-01   4.4731059440159061e+03   4.4707691440759090e+03
   1.3087084930063886e-01   4.4751681869310196e+03   4.4728303001641434e+03
   1.3105818957133750e-01   4.4772304482059280e+03   4.4748914745944376e+03
   1.3124552984203611e-01   4.4792927278399575e+03   4.4769526673661212e+03
   1.3143287011273472e-01   4.4813550258324367e+03   4.4790138784785231e+03
   1.3162021038343336e-01   4.4834173421826908e+03   4.4810751079309703e+03
   1.3180755065413197e-01   4.4854796768900487e+03   4.4831363557227914e+03
   1.3199489092483058e-01   4.4875420299538364e+03   4.4851976218533127e+03
   1.3218223119552919e-01   4.4896044013733817e+03   4.4872589063218666e+03
   1.3236957146622780e-01   4.4916667911480117e+03   4.4893202091277753e+03
   1.3255691173692641e-01   4.4937291992770524e+03   4.4913815302703724e+03
   1.3274425200762502e-01   4.4957916257598299e+03   4.4934428697489830e+03
   1.3293159227832363e-01   4.4978540705956739e+03   4.4955042275629339e+03
   1.3311893254902227e-01   4.4999165337839104e+03   4.4975656037115577e+03
   1.3330627281972088e-01   4.5019790153238673e+03   4.4996269981941805e+03
   1.3349361309041949e-01   4.5040415152148707e+03   4.5016884110101282e+03
   1.3368095336111807e-01   4.5061040334562485e+03   4.5037498421587316e+03
   1.3386829363181671e-01   4.5081665700473259e+03   4.5058112916393184e+03
   1.3405563390251532e-01   4.5102291249874315e+03   4.5078727594512156e+03
   1.3424297417321393e-01   4.5122916982758925e+03   4.5099342455937513e+03
   1.3443031444391254e-01   4.5143542899120348e+03   4.5119957500662558e+03
   1.3461765471461118e-01   4.5164168998951873e+03   4.5140572728680554e+03
   1.3480499498530979e-01   4.5184795282246760e+03   4.5161188139984797e+03
   1.3499233525600840e-01   4.5205421748998288e+03   4.5181803734568548e+03
   1.3517967552670701e-01   4.5226048399199726e+03   4.5202419512425085e+03
   1.3536701579740562e-01   4.5246675232844336e+03   4.5223035473547752e+03
   1.3555435606810423e-01   4.5267302249925388e+03   4.5243651617929745e+03
   1.3574169633880284e-01   4.5287929450436177e+03   4.5264267945564397e+03
   1.3592903660950145e-01   4.5308556834369938e+03   4.5284884456444970e+03
   1.3611637688020006e-01   4.5329184401719986e+03   4.5305501150564778e+03
   1.3630371715089870e-01   4.5349812152479562e+03   4.5326118027917064e+03
   1.3649105742159731e-01   4.5370440086641947e+03   4.5346735088495125e+03
   1.3667839769229592e-01   4.5391068204200410e+03   4.5367352332292239e+03
   1.3686573796299453e-01   4.5411696505148220e+03   4.5387969759301714e+03
   1.3705307823369314e-01   4.5432324989478657e+03   4.5408587369516799e+03
   1.3726770249183542e-01   4.5452953657185008e+03   4.5429205162930784e+03
   1.3748232674997768e-01   4.5473582508260506e+03   4.5449823139536975e+03
   1.3769695100811999e-01   4.5494211542698440e+03   4.5470441299328622e+03
   1.3791157526626227e-01   4.5514840760492089e+03   4.5491059642299024e+03
   1.3812619952440452e-01   4.5535470161634730e+03   4.5511678168441467e+03
   1.3834082378254681e-01   4.5556099746119635e+03   4.5532296877749231e+03
   1.3855544804068909e-01   4.5576729513940045e+03   4.5552915770215586e+03
   1.3877007229883137e-01   4.5597359465089276e+03   4.5573534845833829e+03
   1.3898469655697365e-01   4.5617989599560578e+03   4.5594154104597246e+03
   1.3919932081511593e-01   4.5638619917347214e+03   4.5614773546499100e+03
   1.3941394507325822e-01   4.5659250418442480e+03   4.5635393171532687e+03
   1.3962856933140047e-01   4.5679881102839618e+03   4.5656012979691304e+03
   1.3984319358954275e-01   4.5700511970531943e+03   4.5676632970968212e+03
   1.4005781784768503e-01   4.5721143021512698e+03   4.5697253145356699e+03
   1.4027244210582729e-01   4.5741774255775154e+03   4.5717873502850052e+03
   1.4048706636396957e-01   4.5762405673312578e+03   4.5738494043441560e+03
   1.4070169062211185e-01   4.5783037274118287e+03   4.5759114767124493e+03
   1.4091631488025413e-01   4.5803669058185515e+03   4.5779735673892146e+03
   1.4113093913839642e-01   4.5824301025507530e+03   4.5800356763737791e+03
   1.4134556339653870e-01   4.5844933176077611e+03   4.5820978036654715e+03
   1.4156018765468098e-01   4.5865565509889057e+03   4.5841599492636224e+03
   1.4177481191282326e-01   4.5886198026935126e+03   4.5862221131675569e+03
   1.4198943617096554e-01   4.5906830727209071e+03   4.5882842953766049e+03
   1.4220406042910783e-01   4.5927463610704181e+03   4.5903464958900950e+03
   1.4241868468725011e-01   4.5948096677413741e+03   4.5924087147073533e+03
   1.4263330894539239e-01   4.5968729927331015e+03   4.5944709518277123e+03
   1.4284793320353464e-01   4.5989363360449261e+03   4.5965332072504971e+03
   1.4306255746167693e-01   4.6009996976761768e+03   4.5985954809750365e+03
   1.4327718171981921e-01   4.6030630776261823e+03   4.6006577730006611e+03
   1.4349180597796149e-01   4.6051264758942662e+03   4.6027200833266961e+03
   1.4370643023610377e-01   4.6071898924797606e+03   4.6047824119524730e+03
   1.4392105449424605e-01   4.6092533273819881e+03   4.6068447588773170e+03
   1.4413567875238831e-01   4.6113167806002803e+03   4.6089071241005595e+03
   1.4435030301053059e-01   4.6133802521339612e+03   4.6109695076215276e+03
   1.4456492726867287e-01   4.6154437419823598e+03   4.6130319094395491e+03
   1.4477955152681515e-01   4.6175072501448039e+03   4.6150943295539528e+03
   1.4499417578495744e-01   4.6195707766206187e+03   4.6171567679640684e+03
   1.4520880004309972e-01   4.6216343214091348e+03   4.6192192246692230e+03
   1.4542342430124200e-01   4.6236978845096764e+03   4.6212816996687470e+03
   1.4563804855938428e-01   4.6257614659215733e+03   4.6233441929619657e+03
   1.4585267281752654e-01   4.6278250656441523e+03   4.6254067045482097e+03
   1.4606729707566882e-01   4.6298886836767415e+03   4.6274692344268078e+03
   1.4628192133381110e-01   4.6319523200186659e+03   4.6295317825970851e+03
   1.4649654559195338e-01   4.6340159746692561e+03   4.6315943490583750e+03
   1.4671116985009566e-01   4.6360796476278365e+03   4.6336569338100026e+03
   1.4692579410823792e-01   4.6381433388937357e+03   4.6357195368512985e+03
   1.4714041836638020e-01   4.6402070484662836e+03   4.6377821581815897e+03
   1.4735504262452248e-01   4.6422707763448034e+03   4.6398447978002050e+03
   1.4756966688266476e-01   4.6443345225286257e+03   4.6419074557064732e+03
   1.4778429114080704e-01   4.6463982870170767e+03   4.6439701318997240e+03
   1.4793503231588029e-01   4.6484620698094841e+03   4.6460328263792817e+03
   1.4808577349095350e-01   4.6505258709051750e+03   4.6480955391444795e+03
   1.4823651466602672e-01   4.6525896903034782e+03   4.6501582701946445e+03
   1.4838725584109996e-01   4.6546535280037215e+03   4.6522210195291045e+03
   1.4853799701617321e-01   4.6567173840052283e+03   4.6542837871471893e+03
   1.4868873819124645e-01   4.6587812583073301e+03   4.6563465730482249e+03
   1.4883947936631964e-01   4.6608451509093538e+03   4.6584093772315427e+03
   1.4899022054139288e-01   4.6629090618106284e+03   4.6604721996964709e+03
   1.4914096171646612e-01   4.6649729910104761e+03   4.6625350404423361e+03
   1.4929170289153937e-01   4.6670369385082286e+03   4.6645978994684692e+03
   1.4944244406661258e-01   4.6691009043032136e+03   4.6666607767741971e+03
   1.4959318524168580e-01   4.6711648883947573e+03   4.6687236723588485e+03
   1.4974392641675904e-01   4.6732288907821885e+03   4.6707865862217541e+03
   1.4989466759183226e-01   4.6752929114648332e+03   4.6728495183622399e+03
   1.5004540876690547e-01   4.6773569504420193e+03   4.6749124687796357e+03
   1.5019614994197872e-01   4.6794210077130765e+03   4.6769754374732702e+03
   1.5034689111705196e-01   4.6814850832773309e+03   4.6790384244424722e+03
   1.5049763229212521e-01   4.6835491771341076e+03   4.6811014296865706e+03
   1.5064837346719842e-01   4.6856132892827372e+03   4.6831644532048922e+03
   1.5079911464227164e-01   4.6876774197225486e+03   4.6852274949967677e+03
   1.5094985581734488e-01   4.6897415684528642e+03   4.6872905550615242e+03
   1.5110059699241812e-01   4.6918057354730172e+03   4.6893536333984903e+03
   1.5125133816749134e-01   4.6938699207823311e+03   4.6914167300069976e+03
   1.5140207934256456e-01   4.6959341243801346e+03   4.6934798448863703e+03
   1.5155282051763780e-01   4.6979983462657592e+03   4.6955429780359409e+03
   1.5170356169271104e-01   4.7000625864385265e+03   4.6976061294550345e+03
   1.5185430286778426e-01   4.7021268448977680e+03   4.6996692991429854e+03
   1.5200504404285747e-01   4.7041911216428107e+03   4.7017324870991160e+03
   1.5215578521793072e-01   4.7062554166729824e+03   4.7037956933227597e+03
   1.5230652639300396e-01   4.7083197299876074e+03   4.7058589178132406e+03
   1.5245726756807718e-01   4.7103840615860190e+03   4.7079221605698931e+03
   1.5260800874315042e-01   4.7124484114675406e+03   4.7099854215920413e+03
   1.5275874991822364e-01   4.7145127796315019e+03   4.7120487008790151e+03
   1.5290949109329688e-01   4.7165771660772298e+03   4.7141119984301458e+03
   1.5306023226837009e-01   4.7186415708040540e+03   4.7161753142447587e+03
   1.5321097344344331e-01   4.7207059938112980e+03   4.7182386483221817e+03
   1.5336171461851655e-01   4.7227704350982922e+03   4.7203020006617489e+03
   1.5351245579358980e-01   4.7248348946643646e+03   4.7223653712627847e+03
   1.5366319696866304e-01   4.7268993725088421e+03   4.7244287601246178e+03
   1.5381393814373626e-01   4.7289638686310536e+03   4.7264921672465798e+03
   1.5396467931880947e-01   4.7310283830303269e+03   4.7285555926280003e+03
   1.5411542049388272e-01   4.7330929157059863e+03   4.7306190362682019e+03
   1.5426616166895596e-01   4.7351574666573633e+03   4.7326824981665186e+03
   1.5441690284402915e-01   4.7372220358837849e+03   4.7347459783222776e+03
   1.5456764401910239e-01   4.7392866233845771e+03   4.7368094767348075e+03
   1.5471838519417563e-01   4.7413512291590696e+03   4.7388729934034382e+03
   1.5486912636924885e-01   4.7434158532065894e+03   4.7409365283274974e+03
   1.5501986754432209e-01   4.7454804955264644e+03   4.7430000815063158e+03
   1.5517060871939531e-01   4.7475451561180225e+03   4.7450636529392186e+03
   1.5532134989446855e-01   4.7496098349805925e+03   4.7471272426255382e+03
   1.5534281355301083e-01   4.7516745321135004e+03   4.7491908505646024e+03
   1.5536427721155313e-01   4.7537392475160741e+03   4.7512544767557392e+03
   1.5538574087009541e-01   4.7558039811876424e+03   4.7533181211982783e+03
   1.5540720452863774e-01   4.7578687331275323e+03   4.7553817838915484e+03
   1.5542866818718001e-01   4.7599335033350726e+03   4.7574454648348774e+03
   1.5545013184572229e-01   4.7619982918095911e+03   4.7595091640275969e+03
   1.5547159550426462e-01   4.7640630985504140e+03   4.7615728814690337e+03
   1.5549305916280690e-01   4.7661279235568700e+03   4.7636366171585159e+03
   1.5551452282134920e-01   4.7681927668282888e+03   4.7657003710953732e+03
   1.5553598647989147e-01   4.7702576283639964e+03   4.7677641432789351e+03
   1.5555745013843381e-01   4.7723225081633218e+03   4.7698279337085296e+03
   1.5557891379697608e-01   4.7743874062255900e+03   4.7718917423834882e+03
   1.5560037745551836e-01   4.7764523225501334e+03   4.7739555693031371e+03
   1.5562184111406066e-01   4.7785172571362764e+03   4.7760194144668048e+03
   1.5564330477260296e-01   4.7805822099833476e+03   4.7780832778738231e+03
   1.5566476843114524e-01   4.7826471810906751e+03   4.7801471595235180e+03
   1.5568623208968752e-01   4.7847121704575884e+03   4.7822110594152209e+03
   1.5570769574822985e-01   4.7867771780834137e+03   4.7842749775482589e+03
   1.5572915940677212e-01   4.7888422039674779e+03   4.7863389139219616e+03
   1.5575062306531440e-01   4.7909072481091107e+03   4.7884028685356589e+03
   1.5577208672385673e-01   4.7929723105076409e+03   4.7904668413886784e+03
   1.5579355038239900e-01   4.7950373911623938e+03   4.7925308324803491e+03
   1.5581501404094131e-01   4.7971024900727007e+03   4.7945948418100024e+03
   1.5583647769948361e-01   4.7991676072378850e+03   4.7966588693769636e+03
   1.5585794135802589e-01   4.8012327426572792e+03   4.7987229151805650e+03
   1.5587940501656816e-01   4.8032978963302094e+03   4.8007869792201327e+03
   1.5590086867511049e-01   4.8053630682560024e+03   4.8028510614949992e+03
   1.5592233233365277e-01   4.8074282584339880e+03   4.8049151620044895e+03
   1.5594379599219504e-01   4.8094934668634933e+03   4.8069792807479371e+03
   1.5596525965073735e-01   4.8115586935438478e+03   4.8090434177246661e+03
   1.5598672330927965e-01   4.8136239384743767e+03   4.8111075729340100e+03
   1.5600818696782193e-01   4.8156892016544098e+03   4.8131717463752957e+03
   1.5602965062636423e-01   4.8177544830832758e+03   4.8152359380478520e+03
   1.5605111428490653e-01   4.8198197827603017e+03   4.8173001479510103e+03
   1.5607257794344881e-01   4.8218851006848163e+03   4.8193643760840969e+03
   1.5609404160199111e-01   4.8239504368561466e+03   4.8214286224464413e+03
   1.5611550526053342e-01   4.8260157912736204e+03   4.8234928870373742e+03
   1.5613696891907569e-01   4.8280811639365675e+03   4.8255571698562226e+03
   1.5615843257761799e-01   4.8301465548443139e+03   4.8276214709023179e+03
   1.5617989623616027e-01   4.8322119639961893e+03   4.8296857901749881e+03
   1.5620135989470257e-01   4.8342773913915216e+03   4.8317501276735629e+03
   1.5622282355324488e-01   4.8363428370296378e+03   4.8338144833973693e+03
   1.5624428721178715e-01   4.8384083009098667e+03   4.8358788573457396e+03
   1.5626575087032946e-01   4.8404737830315380e+03   4.8379432495180017e+03
   1.5628721452887176e-01   4.8425392833939777e+03   4.8400076599134836e+03
   1.5630867818741406e-01   4.8446048019965147e+03   4.8420720885315150e+03
   1.5633014184595634e-01   4.8466703388384758e+03   4.8441365353714255e+03
   1.5635160550449864e-01   4.8487358939191909e+03   4.8462010004325457e+03
   1.5637306916304092e-01   4.8508014672379886e+03   4.8482654837142018e+03
   1.5639453282158322e-01   4.8528670587941951e+03   4.8503299852157261e+03
   1.5626513352271959e-01   4.8549326685871392e+03   4.8523945049364456e+03
   1.5613573422385596e-01   4.8569982966161497e+03   4.8544590428756883e+03
   1.5600633492499233e-01   4.8590639428805544e+03   4.8565235990327865e+03
   1.5587693562612873e-01   4.8611296073796811e+03   4.8585881734070690e+03
   1.5574753632726510e-01   4.8631952901128598e+03   4.8606527659978638e+03
   1.5561813702840147e-01   4.8652609910794163e+03   4.8627173768045013e+03
   1.5548873772953783e-01   4.8673267102786795e+03   4.8647820058263087e+03
   1.5535933843067420e-01   4.8693924477099790e+03   4.8668466530626183e+03
   1.5522993913181060e-01   4.8714582033726410e+03   4.8689113185127562e+03
   1.5510053983294694e-01   4.8735239772659952e+03   4.8709760021760540e+03
   1.5497114053408334e-01   4.8755897693893685e+03   4.8730407040518385e+03
   1.5484174123521971e-01   4.8776555797420888e+03   4.8751054241394422e+03
   1.5471234193635605e-01   4.8797214083234894e+03   4.8771701624381940e+03
   1.5458294263749245e-01   4.8817872551328919e+03   4.8792349189474198e+03
   1.5445354333862879e-01   4.8838531201696296e+03   4.8812996936664531e+03
   1.5432414403976516e-01   4.8859190034330268e+03   4.8833644865946189e+03
   1.5419474474090156e-01   4.8879849049224140e+03   4.8854292977312498e+03
   1.5406534544203793e-01   4.8900508246371191e+03   4.8874941270756763e+03
   1.5393594614317430e-01   4.8921167625764692e+03   4.8895589746272235e+03
   1.5380654684431067e-01   4.8941827187397948e+03   4.8916238403852230e+03
   1.5367714754544706e-01   4.8962486931264239e+03   4.8936887243490046e+03
   1.5354774824658343e-01   4.8983146857356833e+03   4.8957536265178978e+03
   1.5341834894771980e-01   4.9003806965669028e+03   4.8978185468912316e+03
   1.5328894964885617e-01   4.9024467256194084e+03   4.8998834854683337e+03
   1.5315955034999254e-01   4.9045127728925327e+03   4.9019484422485357e+03
   1.5303015105112891e-01   4.9065788383855997e+03   4.9040134172311664e+03
   1.5290075175226528e-01   4.9086449220979403e+03   4.9060784104155555e+03
   1.5277135245340168e-01   4.9107110240288821e+03   4.9081434218010318e+03
   1.5264195315453805e-01   4.9127771441777522e+03   4.9102084513869240e+03
   1.5251255385567442e-01   4.9148432825438822e+03   4.9122734991725629e+03
   1.5238315455681078e-01   4.9169094391265990e+03   4.9143385651572780e+03
   1.5225375525794715e-01   4.9189756139252286e+03   4.9164036493403974e+03
   1.5212435595908352e-01   4.9210418069391035e+03   4.9184687517212515e+03
   1.5199495666021989e-01   4.9231080181675488e+03   4.9205338722991701e+03
   1.5186555736135626e-01   4.9251742476098934e+03   4.9225990110734820e+03
   1.5173615806249263e-01   4.9272404952654679e+03   4.9246641680435168e+03
   1.5160675876362900e-01   4.9293067611335991e+03   4.9267293432086062e+03
   1.5147735946476540e-01   4.9313730452136151e+03   4.9287945365680753e+03
   1.5134796016590177e-01   4.9334393475048455e+03   4.9308597481212573e+03
   1.5121856086703814e-01   4.9355056680066182e+03   4.9329249778674784e+03
   1.5108916156817451e-01   4.9375720067182629e+03   4.9349902258060720e+03
   1.5095976226931088e-01   4.9396383636391056e+03   4.9370554919363649e+03
   1.5083036297044725e-01   4.9417047387684761e+03   4.9391207762576860e+03
   1.5070096367158362e-01   4.9437711321057041e+03   4.9411860787693695e+03
   1.5057156437272001e-01   4.9458375436501155e+03   4.9432513994707379e+03
   1.5044216507385635e-01   4.9479039734010412e+03   4.9453167383611271e+03
   1.5031276577499275e-01   4.9499704213578088e+03   4.9473820954398652e+03
   1.5018336647612912e-01   4.9520368875197455e+03   4.9494474707062782e+03
   1.5005396717726549e-01   4.9541033718861836e+03   4.9515128641596993e+03
   1.4992456787840186e-01   4.9561698744564492e+03   4.9535782757994566e+03
   1.4966574791618056e-01   4.9582363952298683e+03   4.9556437056248806e+03
   1.4940692795395930e-01   4.9603029342057735e+03   4.9577091536353009e+03
   1.4914810799173797e-01   4.9623694913834934e+03   4.9597746198300456e+03
   1.4888928802951670e-01   4.9644360667623523e+03   4.9618401042084470e+03
   1.4863046806729543e-01   4.9665026603416836e+03   4.9639056067698311e+03
   1.4837164810507414e-01   4.9685692721208134e+03   4.9659711275135305e+03
   1.4811282814285284e-01   4.9706359020990694e+03   4.9680366664388748e+03
   1.4785400818063155e-01   4.9727025502757842e+03   4.9701022235451910e+03
   1.4759518821841028e-01   4.9747692166502820e+03   4.9721677988318124e+03
   1.4733636825618898e-01   4.9768359012218953e+03   4.9742333922980652e+03
   1.4707754829396769e-01   4.9789026039899491e+03   4.9762990039432825e+03
   1.4681872833174642e-01   4.9809693249537750e+03   4.9783646337667915e+03
   1.4655990836952509e-01   4.9830360641126999e+03   4.9804302817679209e+03
   1.4630108840730383e-01   4.9851028214660528e+03   4.9824959479460049e+03
   1.4604226844508253e-01   4.9871695970131623e+03   4.9845616323003687e+03
   1.4578344848286123e-01   4.9892363907533572e+03   4.9866273348303457e+03
   1.4552462852063994e-01   4.9913032026859692e+03   4.9886930555352619e+03
   1.4526580855841867e-01   4.9933700328103205e+03   4.9907587944144498e+03
   1.4500698859619737e-01   4.9954368811257445e+03   4.9928245514672371e+03
   1.4474816863397610e-01   4.9975037476315701e+03   4.9948903266929556e+03
   1.4448934867175481e-01   4.9995706323271233e+03   4.9969561200909347e+03
   1.4423052870953351e-01   5.0016375352117357e+03   4.9990219316605035e+03
   1.4397170874731224e-01   5.0037044562847332e+03   5.0010877614009905e+03
   1.4371288878509092e-01   5.0057713955454474e+03   5.0031536093117275e+03
   1.4345406882286965e-01   5.0078383529932044e+03   5.0052194753920439e+03
   1.4319524886064838e-01   5.0099053286273365e+03   5.0072853596412706e+03
   1.4293642889842709e-01   5.0119723224471682e+03   5.0093512620587353e+03
   1.4267760893620579e-01   5.0140393344520317e+03   5.0114171826437687e+03
   1.4241878897398449e-01   5.0161063646412531e+03   5.0134831213957013e+03
   1.4215996901176320e-01   5.0181734130141640e+03   5.0155490783138621e+03
   1.4190114904954193e-01   5.0202404795700913e+03   5.0176150533975806e+03
   1.4164232908732063e-01   5.0223075643083648e+03   5.0196810466461875e+03
   1.4138350912509934e-01   5.0243746672283132e+03   5.0217470580590134e+03
   1.4112468916287807e-01   5.0264417883292635e+03   5.0238130876353853e+03
   1.4086586920065677e-01   5.0285089276105464e+03   5.0258791353746365e+03
   1.4060704923843548e-01   5.0305760850714923e+03   5.0279452012760948e+03
   1.4034822927621418e-01   5.0326432607114257e+03   5.0300112853390910e+03
   1.4008940931399291e-01   5.0347104545296797e+03   5.0320773875629566e+03
   1.3983058935177162e-01   5.0367776665255806e+03   5.0341435079470157e+03
   1.3957176938955032e-01   5.0388448966984588e+03   5.0362096464906053e+03
   1.3931294942732902e-01   5.0409121450476423e+03   5.0382758031930525e+03
   1.3905412946510776e-01   5.0429794115724599e+03   5.0403419780536851e+03
   1.3879530950288646e-01   5.0450466962722421e+03   5.0424081710718365e+03
   1.3853648954066516e-01   5.0471139991463160e+03   5.0444743822468345e+03
   1.3827766957844390e-01   5.0491813201940113e+03   5.0465406115780079e+03
   1.3801884961622260e-01   5.0512486594146567e+03   5.0486068590646919e+03
   1.3776002965400130e-01   5.0533160168075819e+03   5.0506731247062107e+03
   1.3750120969178001e-01   5.0553833923721149e+03   5.0527394085018987e+03
   1.3724238972955874e-01   5.0574507861075854e+03   5.0548057104510835e+03
   1.3698356976733744e-01   5.0595181980133211e+03   5.0568720305530951e+03
   1.3664365097869915e-01   5.0615856280886537e+03   5.0589383688072639e+03
   1.3630373219006087e-01   5.0636530763329092e+03   5.0610047252129198e+03
   1.3596381340142258e-01   5.0657205427454164e+03   5.0630710997693950e+03
   1.3562389461278432e-01   5.0677880273255096e+03   5.0651374924760166e+03
   1.3528397582414606e-01   5.0698555300725111e+03   5.0672039033321153e+03
   1.3494405703550777e-01   5.0719230509857543e+03   5.0692703323370224e+03
